iter	Logloss
2925	0.3561793074
2926	0.3561624645
2927	0.3561409175
2928	0.3561206933
2929	0.3561026364
2930	0.3560864432
2931	0.3560688795
2932	0.3560544592
2933	0.3560376865
2934	0.3560199674
2935	0.3560003275
2936	0.3559822885
2937	0.3559760175
2938	0.3559570639
2939	0.355956228
2940	0.3559341163
2941	0.3559317907
2942	0.3559237746
2943	0.3559058493
2944	0.3558865818
2945	0.3558710505
2946	0.3558556932
2947	0.355836803
2948	0.3558228311
2949	0.3558071262
2950	0.3557952471
2951	0.3557795815
2952	0.3557646166
2953	0.3557548834
2954	0.3557372497
2955	0.3557276628
2956	0.3557095209
2957	0.3556946395
2958	0.3556793413
2959	0.3556666174
2960	0.3556479249
2961	0.3556239645
2962	0.3556107477
2963	0.355598874
2964	0.3555806622
2965	0.3555561872
2966	0.3555427244
2967	0.3555170332
2968	0.3555062186
2969	0.3554933613
2970	0.355480735
2971	0.3554645056
2972	0.3554483104
2973	0.3554307414
2974	0.3554155902
2975	0.3553950928
2976	0.3553763181
2977	0.3553598705
2978	0.3553432768
2979	0.3553291791
2980	0.3553121601
2981	0.355301744
2982	0.3552796625
2983	0.3552662015
2984	0.3552538027
2985	0.355239076
2986	0.3552339615
2987	0.3552175749
2988	0.35520553
2989	0.3551915701
2990	0.3551816894
2991	0.355166097
2992	0.3551466187
2993	0.3551312507
2994	0.3551152642
2995	0.3550994769
2996	0.3550818906
2997	0.3550677781
2998	0.3550547135
2999	0.355040291
3000	0.3550189306
3001	0.3550000219
3002	0.3549810773
3003	0.3549642348
3004	0.3549481071
3005	0.3549363967
3006	0.3549223219
3007	0.3549033832
3008	0.3548983894
3009	0.3548799054
3010	0.3548613634
3011	0.3548408443
3012	0.3548242145
3013	0.3548113981
3014	0.3547904232
3015	0.3547726985
3016	0.3547607112
3017	0.354739705
3018	0.3547379511
3019	0.3547215276
3020	0.3547065892
3021	0.3546839217
3022	0.3546634583
3023	0.3546444211
3024	0.354625064
3025	0.3546107628
3026	0.3545921264
3027	0.3545737023
3028	0.3545521276
3029	0.3545358559
3030	0.3545204697
3031	0.3545063236
3032	0.3544884869
3033	0.3544835951
3034	0.3544655118
3035	0.354449688
3036	0.3544317123
3037	0.3544164391
3038	0.3544006411
3039	0.3543847604
3040	0.3543679681
3041	0.3543566538
3042	0.3543381581
3043	0.3543213151
3044	0.3543048342
3045	0.3542924381
3046	0.3542727221
3047	0.3542484333
3048	0.3542312299
3049	0.3542165894
3050	0.3542030104
3051	0.3541887242
3052	0.3541748332
3053	0.3541594872
3054	0.3541467739
3055	0.3541279213
3056	0.3541172108
3057	0.3541033169
3058	0.3540898526
3059	0.3540780022
3060	0.3540655822
3061	0.3540426042
3062	0.3540207163
3063	0.3540064277
3064	0.3539923424
3065	0.3539701676
3066	0.3539526615
3067	0.3539380994
3068	0.353920231
3069	0.3539019838
3070	0.3538878681
3071	0.3538690688
3072	0.3538534521
3073	0.3538386765
3074	0.3538231088
3075	0.3538091039
3076	0.3537886801
3077	0.3537742345
3078	0.3537563022
3079	0.3537454258
3080	0.3537432056
3081	0.3537347297
3082	0.353720367
3083	0.353710386
3084	0.3536874965
3085	0.3536678357
3086	0.3536440024
3087	0.3536287235
3088	0.353609873
3089	0.3535928981
3090	0.3535803563
3091	0.353564176
3092	0.3535549055
3093	0.3535393942
3094	0.3535247026
3095	0.3535076224
3096	0.3534900176
3097	0.3534717111
3098	0.3534702118
3099	0.3534559291
3100	0.3534408511
3101	0.3534242421
3102	0.3534101109
3103	0.3533921469
3104	0.3533867942
3105	0.3533709862
3106	0.3533534914
3107	0.3533341238
3108	0.3533194409
3109	0.3533045911
3110	0.3532881633
3111	0.353272624
3112	0.3532559574
3113	0.3532439882
3114	0.3532260086
3115	0.3532155599
3116	0.3532008682
3117	0.3531825833
3118	0.3531653528
3119	0.3531440912
3120	0.3531309564
3121	0.3531142938
3122	0.3530955665
3123	0.3530827754
3124	0.3530699657
3125	0.3530526486
3126	0.3530338963
3127	0.3530186885
3128	0.353004314
3129	0.3529886129
3130	0.3529752666
3131	0.3529649106
3132	0.352961849
3133	0.3529417665
3134	0.3529250994
3135	0.3529069353
3136	0.3528916515
3137	0.35287034
3138	0.3528570932
3139	0.3528404322
3140	0.3528171998
3141	0.3527950057
3142	0.3527783542
3143	0.3527630281
3144	0.3527504256
3145	0.3527363891
3146	0.352722424
3147	0.3527081313
3148	0.3526857838
3149	0.3526726296
3150	0.3526691701
3151	0.3526567377
3152	0.3526387795
3153	0.3526271272
3154	0.3526062672
3155	0.3525862363
3156	0.3525673989
3157	0.3525430306
3158	0.3525259828
3159	0.3525124574
3160	0.3524976979
3161	0.35248373
3162	0.352466498
3163	0.3524542679
3164	0.3524378958
3165	0.3524223407
3166	0.352403313
3167	0.352384529
3168	0.3523669981
3169	0.3523477238
3170	0.3523333215
3171	0.3523181989
3172	0.3523014697
3173	0.3522879939
3174	0.3522713869
3175	0.3522519898
3176	0.3522330655
3177	0.3522195487
3178	0.3522011658
3179	0.3521908555
3180	0.3521679148
3181	0.3521541802
3182	0.3521433727
3183	0.3521295879
3184	0.3521135612
3185	0.3520989433
3186	0.3520863821
3187	0.3520728528
3188	0.3520623209
3189	0.3520598164
3190	0.3520406002
3191	0.3520196428
3192	0.3520058514
3193	0.3519921605
3194	0.3519790552
3195	0.3519718159
3196	0.3519539601
3197	0.3519414169
3198	0.3519266985
3199	0.3519109418
3200	0.3518940449
3201	0.3518803365
3202	0.351860655
3203	0.3518414882
3204	0.3518224607
3205	0.3518048675
3206	0.3517905442
3207	0.3517762774
3208	0.3517615314
3209	0.3517492698
3210	0.3517287089
3211	0.3517077804
3212	0.3516944824
3213	0.3516706449
3214	0.3516514209
3215	0.3516382249
3216	0.3516203434
3217	0.3516089748
3218	0.3515889485
3219	0.3515760947
3220	0.3515581542
3221	0.3515403858
3222	0.3515201853
3223	0.3515014771
3224	0.3514814454
3225	0.35146419
3226	0.3514473741
3227	0.3514336589
3228	0.351419849
3229	0.3513983057
3230	0.3513857949
3231	0.3513736317
3232	0.3513612777
3233	0.3513470195
3234	0.3513361091
3235	0.3513193606
3236	0.351298063
3237	0.3512794734
3238	0.3512643906
3239	0.3512457797
3240	0.3512206604
3241	0.3512012144
3242	0.3511880545
3243	0.3511707261
3244	0.3511548911
3245	0.3511419006
3246	0.3511184115
3247	0.3510951249
3248	0.3510781317
3249	0.3510599657
3250	0.3510455566
3251	0.3510308365
3252	0.3510188207
3253	0.3510033571
3254	0.3509817716
3255	0.3509611649
3256	0.3509524188
3257	0.3509332445
3258	0.3509158465
3259	0.3508959399
3260	0.3508804013
3261	0.3508630459
3262	0.3508428414
3263	0.3508315595
3264	0.3508107638
3265	0.3507924029
3266	0.3507703906
3267	0.3507557617
3268	0.3507371613
3269	0.3507218574
3270	0.3507049966
3271	0.3506961816
3272	0.3506935415
3273	0.3506747335
3274	0.3506559721
3275	0.3506433294
3276	0.3506267321
3277	0.3506140023
3278	0.3505987117
3279	0.3505782972
3280	0.3505656282
3281	0.3505477405
3282	0.3505317694
3283	0.35052213
3284	0.3505031215
3285	0.3504824686
3286	0.3504665949
3287	0.350450064
3288	0.3504344766
3289	0.3504210619
3290	0.3504070203
3291	0.3503963609
3292	0.3503762753
3293	0.3503536972
3294	0.3503407176
3295	0.3503293567
3296	0.3503136203
3297	0.3502976084
3298	0.3502842165
3299	0.3502741981
3300	0.3502572764
3301	0.3502426955
3302	0.3502252935
3303	0.3502068227
3304	0.3501978404
3305	0.3501945566
3306	0.3501768971
3307	0.3501585708
3308	0.3501382766
3309	0.3501240309
3310	0.3501087598
3311	0.3500933431
3312	0.350072793
3313	0.3500550529
3314	0.350036595
3315	0.3500183145
3316	0.3500020476
3317	0.3499925661
3318	0.3499753621
3319	0.3499618449
3320	0.3499465712
3321	0.3499239615
3322	0.3499091219
3323	0.3498932557
3324	0.3498746229
3325	0.3498603196
3326	0.3498433413
3327	0.3498237232
3328	0.3498066429
3329	0.349795654
3330	0.3497801471
3331	0.3497650151
3332	0.3497627923
3333	0.3497456552
3334	0.349729697
3335	0.3497147867
3336	0.3496992039
3337	0.349683952
3338	0.3496679871
3339	0.3496510555
3340	0.3496363255
3341	0.3496209081
3342	0.3496056404
3343	0.3495899728
3344	0.349576279
3345	0.3495639785
3346	0.3495453457
3347	0.3495322081
3348	0.3495143518
3349	0.3495016673
3350	0.3494879131
3351	0.3494713238
3352	0.3494537865
3353	0.3494410269
3354	0.3494271824
3355	0.3494096339
3356	0.3494049233
3357	0.3493892112
3358	0.3493702259
3359	0.3493572175
3360	0.3493397466
3361	0.3493277045
3362	0.3493173777
3363	0.3493140213
3364	0.3493050929
3365	0.3492825362
3366	0.349262636
3367	0.349247166
3368	0.3492328677
3369	0.3492162825
3370	0.3492010722
3371	0.3491847317
3372	0.349162671
3373	0.3491484281
3374	0.3491370076
3375	0.3491243473
3376	0.3491103958
3377	0.3490949947
3378	0.3490778118
3379	0.3490605303
3380	0.3490475621
3381	0.3490281068
3382	0.349014368
3383	0.3489945637
3384	0.3489773523
3385	0.3489577414
3386	0.3489413068
3387	0.3489301644
3388	0.3489119629
3389	0.348894521
3390	0.3488812745
3391	0.348865879
3392	0.3488479805
3393	0.3488327625
3394	0.3488136565
3395	0.3488036328
3396	0.3487871408
3397	0.3487682034
3398	0.3487466543
3399	0.3487340745
3400	0.3487207145
3401	0.348704906
3402	0.3486870462
3403	0.3486715554
3404	0.3486577868
3405	0.3486407578
3406	0.3486235311
3407	0.3486049556
3408	0.3485891041
3409	0.3485731576
3410	0.3485545941
3411	0.3485497147
3412	0.3485313655
3413	0.3485186044
3414	0.3485052445
3415	0.3484888749
3416	0.348479211
3417	0.348466718
3418	0.348451725
3419	0.3484312809
3420	0.3484173533
3421	0.3484013239
3422	0.348385998
3423	0.3483708637
3424	0.3483553055
3425	0.348337091
3426	0.3483342333
3427	0.3483179854
3428	0.3482975102
3429	0.348278854
3430	0.3482624158
3431	0.3482450361
3432	0.3482228228
3433	0.3482035287
3434	0.3481909857
3435	0.3481734759
3436	0.348161463
3437	0.3481397848
3438	0.3481214543
3439	0.3481053883
3440	0.3480910545
3441	0.3480706168
3442	0.348056963
3443	0.3480446103
3444	0.348033937
3445	0.3480293605
3446	0.3480146116
3447	0.3480138758
3448	0.348001704
3449	0.3479874681
3450	0.3479718183
3451	0.3479599933
3452	0.3479451376
3453	0.347929883
3454	0.3479090907
3455	0.3479046102
3456	0.3478908877
3457	0.347875369
3458	0.347871344
3459	0.3478539736
3460	0.3478377706
3461	0.3478174542
3462	0.3478040448
3463	0.3477858891
3464	0.3477740941
3465	0.3477538818
3466	0.3477441669
3467	0.3477278297
3468	0.3477110257
3469	0.3476989353
3470	0.3476780186
3471	0.3476608459
3472	0.347660088
3473	0.3476484349
3474	0.347632867
3475	0.3476185234
3476	0.3475981648
3477	0.3475828698
3478	0.3475625205
3479	0.3475474778
3480	0.3475350516
3481	0.347522769
3482	0.3475105032
3483	0.3474971208
3484	0.3474816871
3485	0.3474640937
3486	0.3474508933
3487	0.347436955
3488	0.3474266428
3489	0.3474120642
3490	0.3474012569
3491	0.3473873729
3492	0.3473764052
3493	0.3473606321
3494	0.3473412631
3495	0.3473264322
3496	0.347309564
3497	0.3472948643
3498	0.3472824749
3499	0.347271602
3500	0.347254486
3501	0.3472396246
3502	0.3472291584
3503	0.3472166611
3504	0.3471942968
3505	0.3471750905
3506	0.3471603376
3507	0.3471487281
3508	0.3471360222
3509	0.3471225155
3510	0.3471071381
3511	0.3470873216
3512	0.3470737825
3513	0.3470590238
3514	0.3470400347
3515	0.347023491
3516	0.3470117254
3517	0.3469969505
3518	0.3469775112
3519	0.3469662607
3520	0.3469515871
3521	0.3469385707
3522	0.3469253596
3523	0.3469084009
3524	0.3468850783
3525	0.3468707901
3526	0.3468555128
3527	0.3468368393
3528	0.3468241364
3529	0.3468051026
3530	0.3467861134
3531	0.346768619
3532	0.3467542518
3533	0.346736793
3534	0.34671948
3535	0.3467001649
3536	0.346690256
3537	0.3466727588
3538	0.346655419
3539	0.346637657
3540	0.346618768
3541	0.346599907
3542	0.346587197
3543	0.3465783744
3544	0.3465639058
3545	0.3465477874
3546	0.3465289814
3547	0.3465163848
3548	0.3464985737
3549	0.3464805561
3550	0.3464611592
3551	0.3464452948
3552	0.3464308204
3553	0.3464194709
3554	0.3463978032
3555	0.3463896696
3556	0.3463710915
3557	0.3463580872
3558	0.34633978
3559	0.3463260897
3560	0.3463086525
3561	0.3462913347
3562	0.346277331
3563	0.3462626885
3564	0.3462415601
3565	0.3462316228
3566	0.3462272484
3567	0.3462056667
3568	0.3461929283
3569	0.3461831419
3570	0.3461692886
3571	0.3461528037
3572	0.3461401323
3573	0.3461235356
3574	0.3461104101
3575	0.346088666
3576	0.3460751431
3577	0.3460520821
3578	0.346033813
3579	0.3460215589
3580	0.3460040137
3581	0.345985949
3582	0.345971124
3583	0.3459579212
3584	0.3459458425
3585	0.3459273238
3586	0.3459110864
3587	0.3458960987
3588	0.3458771584
3589	0.345861476
3590	0.3458485068
3591	0.3458325769
3592	0.3458154882
3593	0.3458009124
3594	0.3457874548
3595	0.3457731462
3596	0.3457549745
3597	0.345749994
3598	0.3457366013
3599	0.345726218
3600	0.3457141648
3601	0.345698643
3602	0.3456840714
3603	0.3456698702
3604	0.3456520755
3605	0.3456411311
3606	0.3456266297
3607	0.3456102454
3608	0.3455972119
3609	0.3455873804
3610	0.3455775302
3611	0.3455625136
3612	0.3455597927
3613	0.3455559233
3614	0.3455396839
3615	0.3455160666
3616	0.3455037141
3617	0.3454877525
3618	0.3454732553
3619	0.3454579998
3620	0.3454399883
3621	0.3454244784
3622	0.3454078235
3623	0.3453951051
3624	0.3453815351
3625	0.3453639444
3626	0.3453549632
3627	0.3453333284
3628	0.3453206632
3629	0.3453083001
3630	0.3453063477
3631	0.345292309
3632	0.3452800479
3633	0.3452639853
3634	0.3452455679
3635	0.3452246807
3636	0.3452142568
3637	0.3451947221
3638	0.3451768184
3639	0.3451619088
3640	0.3451469815
3641	0.3451408555
3642	0.3451260989
3643	0.345106685
3644	0.3450933528
3645	0.3450748936
3646	0.3450608786
3647	0.3450407747
3648	0.3450223516
3649	0.3450045471
3650	0.3449894914
3651	0.3449738292
3652	0.3449559548
3653	0.3449408514
3654	0.344924414
3655	0.3449016511
3656	0.3448872462
3657	0.344876773
3658	0.3448623212
3659	0.344848693
3660	0.3448355307
3661	0.344825001
3662	0.3448081027
3663	0.3447946663
3664	0.3447778289
3665	0.3447623612
3666	0.3447443541
3667	0.3447248914
3668	0.3447099806
3669	0.3446930626
3670	0.3446797678
3671	0.3446584995
3672	0.3446452685
3673	0.3446289241
3674	0.3446165317
3675	0.3445983651
3676	0.3445799954
3677	0.3445607013
3678	0.3445409016
3679	0.3445246196
3680	0.3445104346
3681	0.3444931037
3682	0.3444785458
3683	0.3444680911
3684	0.3444523521
3685	0.3444347853
3686	0.3444168385
3687	0.3444131622
3688	0.3443968828
3689	0.3443765751
3690	0.3443621405
3691	0.3443496002
3692	0.3443379499
3693	0.3443197561
3694	0.3443055699
3695	0.3442902356
3696	0.3442808901
3697	0.3442660591
3698	0.3442475582
3699	0.3442373153
3700	0.3442215894
3701	0.3442132353
3702	0.3441997371
3703	0.3441860034
3704	0.3441666274
3705	0.3441476316
3706	0.3441277
3707	0.3441129879
3708	0.3441026458
3709	0.3440876167
3710	0.3440686616
3711	0.3440529589
3712	0.3440509977
3713	0.3440320874
3714	0.3440149169
3715	0.3439989334
3716	0.3439852805
3717	0.3439746361
3718	0.3439609913
3719	0.3439434232
3720	0.3439267489
3721	0.3439108274
3722	0.3438991524
3723	0.3438789227
3724	0.3438672263
3725	0.3438511079
3726	0.3438368606
3727	0.3438223784
3728	0.3438093885
3729	0.3437910219
3730	0.3437745982
3731	0.3437614225
3732	0.3437533441
3733	0.3437396997
3734	0.343728761
3735	0.3437131149
3736	0.3436962325
3737	0.3436854725
3738	0.3436742517
3739	0.3436583925
3740	0.3436439735
3741	0.3436282835
3742	0.3436171798
3743	0.3436027348
3744	0.3435871773
3745	0.3435721137
3746	0.3435590928
3747	0.343547702
3748	0.3435376847
3749	0.3435206031
3750	0.3435027988
3751	0.3434855903
3752	0.3434627844
3753	0.3434524081
3754	0.3434354501
3755	0.3434264359
3756	0.3434134592
3757	0.3433974003
3758	0.3433754716
3759	0.343362888
3760	0.34335243
3761	0.3433362794
3762	0.3433203787
3763	0.3433027082
3764	0.3432896478
3765	0.3432687073
3766	0.3432612168
3767	0.3432504247
3768	0.3432352708
3769	0.3432222196
3770	0.3432043215
3771	0.3431874485
3772	0.3431719503
3773	0.3431525403
3774	0.3431394479
3775	0.3431195872
3776	0.3431008691
3777	0.3430823062
3778	0.3430702779
3779	0.3430593926
3780	0.3430460314
3781	0.3430297058
3782	0.3430128704
3783	0.3429946086
3784	0.3429809501
3785	0.3429690831
3786	0.3429574416
3787	0.3429452835
3788	0.3429411084
3789	0.3429247782
3790	0.3429109311
3791	0.3428936977
3792	0.3428774252
3793	0.3428545017
3794	0.3428384746
3795	0.3428263184
3796	0.342811139
3797	0.3428010954
3798	0.3427874783
3799	0.3427767943
3800	0.3427652371
3801	0.3427494485
3802	0.3427336454
3803	0.3427248888
3804	0.3427112178
3805	0.3427009754
3806	0.3426898038
3807	0.3426763382
3808	0.3426610266
3809	0.3426460118
3810	0.3426313434
3811	0.3426268603
3812	0.3426054699
3813	0.342594838
3814	0.3425766755
3815	0.3425632481
3816	0.3425508179
3817	0.3425365141
3818	0.3425329754
3819	0.3425176781
3820	0.3424994591
3821	0.3424867295
3822	0.34248186
3823	0.3424624071
3824	0.3424467626
3825	0.342439932
3826	0.3424188649
3827	0.3423996969
3828	0.3423863101
3829	0.3423717793
3830	0.3423540169
3831	0.3423490136
3832	0.3423335408
3833	0.3423125437
3834	0.3422999237
3835	0.3422904913
3836	0.3422770612
3837	0.3422646706
3838	0.3422568164
3839	0.3422420357
3840	0.3422401404
3841	0.3422231243
3842	0.3422002116
3843	0.342182971
3844	0.3421639983
3845	0.3421535235
3846	0.3421410564
3847	0.3421238937
3848	0.342107835
3849	0.342096144
3850	0.3420838525
3851	0.3420671074
3852	0.3420556596
3853	0.3420378287
3854	0.3420220404
3855	0.3420057177
3856	0.3419850939
3857	0.3419751207
3858	0.3419613559
3859	0.3419431384
3860	0.341923803
3861	0.3419099178
3862	0.3418884694
3863	0.3418693294
3864	0.3418521694
3865	0.3418352211
3866	0.3418259435
3867	0.3418122403
3868	0.3417965556
3869	0.3417839744
3870	0.3417679915
3871	0.3417542593
3872	0.3417385289
3873	0.3417203281
3874	0.341709522
3875	0.3417006191
3876	0.3416816771
3877	0.3416619074
3878	0.3416484295
3879	0.341639568
3880	0.3416229755
3881	0.3416105451
3882	0.3415974481
3883	0.341586188
3884	0.3415743488
3885	0.3415566339
3886	0.3415418838
3887	0.3415288185
3888	0.3415084164
3889	0.3414956003
3890	0.3414829302
3891	0.3414720467
3892	0.3414587167
3893	0.3414479049
3894	0.3414349379
3895	0.341420822
3896	0.341397122
3897	0.3413847274
3898	0.3413645723
3899	0.3413536288
3900	0.3413359251
3901	0.3413202734
3902	0.3413039276
3903	0.3412908574
3904	0.3412727022
3905	0.341256894
3906	0.3412386638
3907	0.341224527
3908	0.3412099674
3909	0.3411995167
3910	0.3411865708
3911	0.3411734423
3912	0.341153271
3913	0.3411413497
3914	0.3411273231
3915	0.3411165783
3916	0.3411037587
3917	0.3410872462
3918	0.3410742019
3919	0.3410606815
3920	0.3410496072
3921	0.3410315389
3922	0.3410138773
3923	0.3410017555
3924	0.3409886836
3925	0.3409755952
3926	0.3409590585
3927	0.3409444765
3928	0.3409276543
3929	0.3409122195
3930	0.340901119
3931	0.3408886467
3932	0.3408705707
3933	0.3408506619
3934	0.3408376594
3935	0.3408259457
3936	0.3408077693
3937	0.3407950471
3938	0.3407761651
3939	0.3407625668
3940	0.3407454277
3941	0.3407267571
3942	0.3407149736
3943	0.3406957492
3944	0.3406835945
3945	0.3406699046
3946	0.3406574885
3947	0.34063857
3948	0.3406231982
3949	0.3406115054
3950	0.3406016141
3951	0.340587671
3952	0.3405740013
3953	0.3405560557
3954	0.3405375728
3955	0.3405171241
3956	0.3404987813
3957	0.3404831415
3958	0.3404738317
3959	0.3404563934
3960	0.3404405698
3961	0.3404297624
3962	0.3404096909
3963	0.3403917458
3964	0.3403813783
3965	0.3403658656
3966	0.3403489614
3967	0.340338038
3968	0.3403333149
3969	0.3403210818
3970	0.3403061251
3971	0.3402905448
3972	0.3402728984
3973	0.3402513024
3974	0.3402403144
3975	0.3402220427
3976	0.3402113156
3977	0.3401991401
3978	0.3401885551
3979	0.3401722003
3980	0.3401635191
3981	0.3401494021
3982	0.3401318714
3983	0.3401102882
3984	0.3400948909
3985	0.3400751974
3986	0.3400600433
3987	0.3400474284
3988	0.3400321126
3989	0.3400125065
3990	0.3399993624
3991	0.3399797685
3992	0.3399645849
3993	0.3399491438
3994	0.3399356905
3995	0.3399219117
3996	0.3399069561
3997	0.3398908879
3998	0.3398786839
3999	0.3398602475
