iter	Passed	Remaining
3218	393727	95526
3219	393930	95424
3220	394170	95330
3221	394406	95235
3222	394603	95130
3223	394984	95070
3224	395262	94985
3225	395523	94896
3226	395771	94803
3227	395992	94704
3228	396256	94615
3229	396525	94527
3230	396850	94453
3231	397097	94359
3232	397349	94267
3233	397542	94161
3234	397799	94070
3235	398024	93971
3236	398273	93877
3237	398539	93788
3238	398812	93700
3239	399090	93613
3240	399378	93529
3241	399675	93446
3242	400041	93379
3243	400306	93289
3244	400515	93186
3245	400713	93080
3246	400956	92984
3247	401202	92889
3248	401441	92792
3249	401815	92726
3250	402078	92635
3251	402307	92535
3252	402537	92436
3253	402809	92346
3254	403059	92251
3255	403384	92173
3256	403613	92073
3257	403832	91971
3258	404063	91871
3259	404359	91787
3260	404601	91689
3261	404910	91607
3262	405240	91529
3263	405571	91452
3264	405808	91353
3265	406035	91252
3266	406222	91142
3267	406467	91044
3268	406731	90951
3269	407107	90883
3270	407354	90786
3271	407580	90684
3272	407765	90572
3273	408039	90481
3274	408395	90408
3275	408648	90311
3276	408876	90209
3277	409076	90101
3278	409319	90002
3279	409604	89913
3280	409979	89843
3281	410244	89748
3282	410502	89652
3283	410752	89555
3284	411045	89466
3285	411330	89376
3286	411725	89309
3287	412040	89225
3288	412266	89121
3289	412519	89023
3290	412842	88941
3291	413175	88860
3292	413555	88789
3293	413883	88707
3294	414139	88609
3295	414334	88498
3296	414599	88402
3297	414830	88299
3298	415145	88213
3299	415414	88118
3300	415716	88029
3301	416088	87955
3302	416425	87874
3303	416984	87839
3304	417327	87758
3305	417636	87670
3306	417878	87568
3307	418250	87493
3308	418595	87412
3309	418907	87325
3310	419235	87240
3311	419545	87151
3312	419902	87073
3313	420201	86981
3314	420531	86897
3315	420911	86822
3316	421199	86728
3317	421513	86640
3318	421827	86551
3319	422261	86487
3320	422659	86415
3321	422998	86331
3322	423331	86245
3323	423773	86182
3324	424247	86125
3325	424666	86056
3326	425129	85997
3327	425555	85929
3328	426018	85869
3329	426493	85811
3330	427126	85784
3331	427724	85750
3332	428087	85668
3333	428399	85577
3334	428723	85487
3335	429109	85410
3336	429401	85314
3337	429708	85220
3338	429979	85120
3339	430287	85026
3340	430809	84975
3341	431165	84891
3342	431578	84818
3343	431903	84727
3344	432372	84664
3345	432832	84600
3346	433240	84525
3347	433473	84415
3348	433880	84340
3349	434205	84248
3350	434509	84152
3351	434771	84048
3352	435062	83950
3353	435393	83859
3354	435761	83775
3355	436050	83676
3356	436296	83568
3357	436581	83467
3358	436935	83380
3359	437316	83298
3360	437673	83211
3361	437890	83097
3362	438176	82996
3363	438507	82904
3364	438891	82822
3365	439244	82733
3366	439512	82628
3367	439820	82531
3368	440107	82430
3369	440489	82346
3370	440896	82267
3371	441201	82169
3372	441496	82068
3373	441851	81979
3374	442234	81895
3375	442561	81800
3376	442894	81706
3377	443186	81605
3378	443553	81517
3379	443950	81434
3380	444185	81322
3381	444482	81221
3382	444774	81119
3383	445080	81019
3384	445536	80946
3385	445804	80839
3386	446136	80744
3387	446408	80638
3388	446823	80557
3389	447261	80480
3390	447511	80369
3391	447741	80255
3392	448091	80162
3393	448450	80070
3394	448734	79965
3395	449067	79869
3396	449331	79760
3397	449633	79658
3398	449911	79551
3399	450265	79458
3400	450544	79352
3401	450831	79246
3402	451206	79156
3403	451544	79060
3404	451974	78979
3405	452348	78888
3406	452661	78787
3407	453014	78692
3408	453325	78590
3409	453871	78529
3410	454110	78414
3411	454393	78307
3412	454685	78201
3413	454997	78098
3414	455514	78030
3415	455924	77944
3416	456225	77840
3417	456488	77728
3418	456950	77650
3419	457250	77545
3420	457559	77441
3421	457853	77334
3422	458317	77256
3423	458664	77158
3424	458914	77044
3425	459325	76956
3426	459507	76830
3427	459913	76741
3428	460215	76635
3429	460482	76523
3430	460793	76418
3431	461161	76322
3432	461600	76238
3433	461936	76137
3434	462197	76023
3435	462716	75952
3436	463085	75856
3437	463410	75752
3438	463653	75635
3439	463920	75521
3440	464391	75441
3441	464660	75328
3442	464986	75224
3443	465272	75113
3444	465664	75019
3445	465932	74906
3446	466220	74795
3447	466462	74677
3448	466751	74566
3449	467133	74470
3450	467504	74372
3451	467930	74283
3452	468339	74190
3453	468809	74108
3454	469107	73998
3455	469407	73888
3456	469720	73780
3457	470158	73691
3458	470602	73603
3459	471003	73509
3460	471369	73408
3461	471731	73307
3462	472027	73196
3463	472490	73110
3464	472820	73003
3465	473157	72898
3466	473439	72784
3467	473755	72675
3468	474047	72562
3469	474369	72454
3470	474922	72380
3471	475210	72266
3472	475469	72148
3473	475766	72035
3474	476116	71931
3475	476428	71820
3476	476806	71719
3477	477233	71626
3478	477569	71518
3479	477877	71406
3480	478190	71295
3481	478635	71204
3482	478980	71097
3483	479318	70989
3484	479669	70883
3485	479966	70769
3486	480357	70669
3487	480707	70562
3488	480985	70445
3489	481292	70332
3490	481562	70213
3491	481876	70101
3492	482232	69994
3493	482579	69887
3494	482991	69788
3495	483331	69679
3496	483596	69559
3497	483953	69452
3498	484400	69358
3499	484798	69256
3500	485119	69144
3501	485372	69022
3502	485648	68903
3503	486008	68795
3504	486300	68678
3505	486683	68574
3506	487033	68465
3507	487352	68351
3508	487624	68231
3509	487987	68123
3510	488416	68025
3511	488820	67922
3512	489114	67804
3513	489415	67688
3514	489658	67563
3515	489928	67441
3516	490216	67322
3517	490475	67199
3518	490984	67110
3519	491303	66995
3520	491554	66871
3521	491923	66762
3522	492232	66646
3523	492604	66538
3524	492922	66422
3525	493231	66305
3526	493468	66178
3527	493718	66053
3528	493991	65930
3529	494426	65830
3530	494665	65703
3531	494992	65587
3532	495290	65468
3533	495580	65348
3534	495990	65243
3535	496252	65119
3536	496509	64994
3537	496819	64875
3538	497240	64771
3539	497645	64665
3540	497913	64541
3541	498234	64424
3542	498513	64301
3543	498885	64190
3544	499200	64072
3545	499425	63942
3546	499782	63829
3547	500173	63719
3548	500489	63601
3549	500891	63493
3550	501138	63365
3551	501440	63244
3552	501942	63148
3553	502256	63029
3554	502558	62908
3555	502836	62783
3556	503292	62681
3557	503680	62570
3558	503939	62443
3559	504296	62328
3560	504601	62207
3561	504957	62091
3562	505297	61974
3563	505521	61842
3564	505825	61720
3565	506106	61595
3566	506375	61469
3567	506870	61369
3568	507206	61251
3569	507457	61122
3570	507786	61002
3571	508240	60897
3572	508496	60769
3573	509146	60687
3574	509544	60575
3575	509879	60455
3576	510093	60321
3577	510430	60201
3578	510632	60065
3579	510994	59949
3580	511355	59831
3581	511646	59706
3582	511944	59581
3583	512275	59460
3584	512747	59355
3585	512979	59222
3586	513288	59098
3587	513540	58968
3588	514051	58867
3589	514374	58744
3590	514692	58621
3591	515076	58505
3592	515365	58378
3593	515717	58258
3594	516103	58142
3595	516327	58007
3596	516640	57883
3597	516967	57760
3598	517476	57657
3599	517770	57530
3600	518032	57399
3601	518382	57278
3602	518685	57151
3603	519192	57047
3604	519501	56921
3605	519822	56797
3606	520140	56671
3607	520485	56549
3608	520876	56431
3609	521163	56302
3610	521480	56177
3611	521760	56047
3612	522082	55921
3613	522488	55805
3614	522889	55688
3615	523216	55562
3616	523431	55425
3617	523767	55301
3618	524236	55190
3619	524529	55061
3620	524888	54938
3621	525223	54813
3622	525554	54687
3623	526034	54577
3624	526382	54453
3625	526683	54324
3626	527091	54205
3627	527682	54106
3628	528205	53999
3629	528599	53879
3630	528945	53754
3631	529277	53627
3632	529612	53500
3633	529942	53373
3634	530357	53254
3635	530823	53140
3636	531079	53005
3637	531485	52885
3638	531978	52773
3639	532392	52654
3640	532938	52547
3641	533215	52413
3642	533534	52284
3643	533902	52159
3644	534312	52038
3645	534660	51911
3646	535108	51794
3647	535517	51672
3648	535816	51540
3649	536148	51411
3650	536391	51273
3651	536904	51161
3652	537314	51039
3653	537577	50903
3654	537978	50780
3655	538270	50646
3656	538671	50523
3657	539119	50404
3658	539409	50270
3659	539704	50136
3660	540070	50009
3661	540407	49879
3662	540745	49749
3663	541085	49619
3664	541385	49485
3665	541788	49360
3666	542359	49251
3667	542694	49120
3668	543002	48987
3669	543278	48850
3670	543770	48733
3671	544215	48611
3672	544529	48478
3673	544905	48350
3674	545414	48233
3675	545752	48102
3676	546056	47967
3677	546428	47838
3678	546887	47717
3679	547303	47591
3680	547640	47459
3681	547963	47325
3682	548337	47196
3683	548860	47079
3684	549168	46943
3685	549540	46813
3686	549931	46685
3687	550653	46584
3688	550968	46449
3689	551328	46317
3690	551684	46185
3691	552040	46053
3692	552630	45940
3693	553005	45809
3694	553285	45670
3695	553609	45534
3696	554076	45411
3697	554454	45279
3698	554849	45149
3699	555170	45013
3700	555694	44893
3701	556072	44762
3702	556350	44622
3703	556647	44483
3704	557116	44358
3705	557535	44229
3706	557871	44093
3707	558200	43957
3708	558501	43818
3709	558962	43692
3710	559485	43570
3711	559797	43432
3712	560102	43293
3713	560473	43159
3714	560906	43030
3715	561305	42898
3716	561630	42760
3717	561926	42620
3718	562363	42491
3719	562760	42358
3720	563088	42220
3721	563476	42086
3722	563780	41946
3723	564263	41819
3724	564658	41686
3725	565003	41548
3726	565296	41407
3727	565672	41272
3728	566093	41140
3729	566468	41004
3730	566930	40874
3731	567408	40746
3732	567899	40618
3733	568197	40476
3734	568635	40344
3735	569080	40213
3736	569650	40090
3737	569915	39945
3738	570218	39803
3739	570516	39661
3740	570922	39526
3741	571354	39393
3742	571662	39251
3743	572030	39113
3744	572336	38970
3745	572779	38837
3746	573138	38698
3747	573440	38555
3748	573757	38413
3749	574033	38268
3750	574520	38138
3751	574837	37995
3752	575126	37851
3753	575409	37706
3754	575685	37561
3755	576128	37426
3756	576527	37289
3757	576818	37144
3758	577289	37011
3759	577725	36876
3760	577983	36729
3761	578294	36585
3762	578573	36439
3763	578889	36295
3764	579374	36162
3765	579690	36019
3766	579973	35873
3767	580271	35727
3768	580613	35585
3769	580968	35443
3770	581296	35300
3771	581591	35154
3772	582107	35022
3773	582533	34884
3774	582839	34738
3775	583232	34598
3776	583571	34454
3777	583927	34312
3778	584251	34167
3779	584524	34019
3780	584851	33875
3781	585216	33732
3782	585519	33586
3783	585869	33442
3784	586157	33295
3785	586501	33151
3786	586945	33012
3787	587193	32862
3788	587518	32717
3789	587866	32573
3790	588367	32437
3791	588664	32289
3792	589111	32150
3793	589391	32001
3794	589810	31860
3795	590190	31717
3796	590503	31570
3797	590921	31428
3798	591406	31290
3799	591861	31150
3800	592225	31005
3801	592542	30858
3802	592995	30717
3803	593256	30567
3804	593694	30425
3805	594006	30277
3806	594422	30134
3807	594836	29991
3808	595256	29848
3809	595648	29704
3810	596023	29558
3811	596363	29411
3812	596766	29267
3813	597242	29126
3814	597645	28981
3815	598067	28837
3816	598468	28692
3817	598834	28545
3818	599123	28395
3819	599487	28248
3820	599790	28098
3821	600197	27952
3822	600562	27805
3823	600926	27657
3824	601333	27511
3825	601659	27362
3826	602188	27221
3827	602512	27072
3828	602936	26926
3829	603217	26774
3830	603556	26625
3831	603832	26472
3832	604341	26330
3833	604637	26178
3834	604968	26028
3835	605320	25879
3836	605768	25733
3837	606242	25589
3838	606515	25436
3839	606923	25288
3840	607433	25145
3841	607931	25000
3842	608305	24851
3843	608592	24698
3844	609070	24552
3845	609687	24412
3846	610195	24268
3847	610603	24119
3848	610979	23969
3849	611354	23819
3850	611937	23676
3851	612455	23531
3852	612744	23377
3853	613206	23229
3854	613588	23079
3855	614158	22935
3856	614570	22785
3857	614959	22634
3858	615425	22486
3859	615905	22338
3860	616270	22186
3861	616661	22035
3862	617250	21890
3863	617584	21736
3864	617958	21584
3865	618418	21435
3866	618885	21285
3867	619265	21133
3868	619686	20981
3869	620062	20828
3870	620504	20678
3871	621044	20530
3872	621401	20376
3873	621812	20224
3874	622162	20069
3875	622535	19916
3876	623078	19767
3877	623507	19615
3878	623887	19461
3879	624340	19309
3880	624760	19156
3881	625045	18999
3882	625364	18843
3883	625851	18691
3884	626247	18537
3885	626585	18381
3886	627050	18229
3887	627418	18073
3888	627771	17917
3889	628071	17760
3890	628663	17610
3891	628949	17452
3892	629338	17297
3893	629800	17144
3894	630319	16991
3895	630640	16834
3896	630962	16676
3897	631388	16521
3898	631925	16369
3899	632306	16212
3900	632651	16055
3901	632981	15897
3902	633573	15745
3903	633991	15589
3904	634340	15432
3905	634767	15276
3906	635188	15119
3907	635610	14963
3908	636040	14806
3909	636395	14648
3910	636903	14493
3911	637267	14335
3912	637681	14177
3913	638003	14018
3914	638363	13859
3915	638947	13705
3916	639233	13545
3917	639663	13387
3918	639999	13227
3919	640448	13070
3920	640877	12912
3921	641331	12754
3922	641837	12597
3923	642327	12440
3924	642742	12281
3925	643105	12121
3926	643461	11961
3927	644014	11804
3928	644373	11644
3929	644778	11484
3930	645134	11323
3931	645653	11165
3932	646119	11006
3933	646577	10847
3934	647135	10689
3935	647489	10528
3936	647864	10367
3937	648388	10208
3938	648938	10049
3939	649351	9888
3940	649743	9727
3941	650166	9566
3942	650758	9407
3943	651254	9247
3944	651681	9085
3945	652204	8925
3946	652697	8764
3947	653177	8603
3948	653698	8442
3949	654136	8280
3950	654508	8117
3951	654901	7954
3952	655384	7792
3953	655838	7629
3954	656230	7466
3955	656597	7302
3956	657018	7139
3957	657414	6976
3958	657905	6813
3959	658387	6650
3960	658880	6487
3961	659351	6323
3962	659763	6159
3963	660221	5995
3964	660775	5832
3965	661434	5670
3966	661891	5506
3967	662388	5341
3968	662946	5177
3969	663511	5013
3970	663846	4848
3971	664394	4683
3972	664801	4517
3973	665226	4352
3974	665674	4186
3975	666348	4022
3976	666941	3857
3977	667425	3691
3978	668079	3525
3979	668983	3361
3980	669572	3195
3981	669988	3028
3982	670481	2861
3983	670843	2694
3984	671304	2526
3985	671948	2360
3986	672408	2192
3987	672752	2024
3988	673082	1856
3989	673637	1688
3990	674031	1519
3991	674388	1351
3992	674780	1182
3993	675170	1014
3994	675711	845
3995	676086	676
3996	676415	507
3997	677009	338
3998	677568	169
3999	678026	0
